Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Year,Month,Week,Quarter,Day,DayOfWeek,WeekendFlag,Festival_Flag,Festival_Name,Festival_Score,Days_To_Festival,Festival_Week,Festival_Month,Festival_Impact_Score,Pre_Festival_Flag,Post_Festival_Flag,Trend_Score,Mention_Count,Engagement_Rate,Sentiment_Score,Influencer_Promotion_Flag,Viral_Campaign_Flag
2,2010-04-09,1954689.21,0,65.41,2.77,210.2831653,8.2,2010,4,14,2,9,4,0,1,Easter,6,5,13,4,31,0,1,56.75,9840,12.31,0.917,1,0
2,2010-04-16,1874957.94,0,68.07,2.808,210.1495463,8.2,2010,4,15,2,16,4,0,0,,0,12,0,0,18,0,0,31.32,7369,4.25,-0.01,0,0
2,2010-04-23,1821990.93,0,65.11,2.795,210.1000648,8.2,2010,4,16,2,23,4,0,0,,0,19,0,0,11,0,0,31.05,7502,7.38,-0.041,0,0
2,2010-04-30,1802450.29,0,66.98,2.78,210.0505833,8.2,2010,4,17,2,30,4,0,0,,0,26,0,0,4,0,0,25.97,7338,5.76,-0.344,0,0
2,2010-05-07,2042581.71,0,71.28,2.835,210.0011018,8.2,2010,5,18,2,7,4,0,0,,0,33,0,0,0,0,0,41.01,9019,9.74,0.201,1,0
2,2010-05-14,1880752.36,0,73.31,2.854,209.9984585,8.2,2010,5,19,2,14,4,0,0,,0,40,0,0,0,0,0,32.55,5924,7.79,0.465,0,0
2,2010-05-21,1896937.1,0,74.83,2.826,210.2768443,8.2,2010,5,20,2,21,4,0,0,,0,44,0,0,0,0,0,24.68,4846,5.73,-0.012,0,0
2,2010-05-28,1957113.89,0,81.13,2.759,210.5552301,8.2,2010,5,21,2,28,4,0,0,,0,37,0,0,0,0,0,34.25,7895,6.44,-0.244,1,0
2,2010-06-04,2102539.93,0,81.81,2.705,210.833616,8.2,2010,6,22,2,4,4,0,0,,0,30,0,0,0,0,0,27.93,5910,5.29,0.766,1,0
2,2010-06-11,2025538.76,0,83.4,2.668,211.1120018,8.2,2010,6,23,2,11,4,0,0,,0,23,0,0,7,0,0,35.61,5576,7.12,-0.012,0,0
2,2010-06-18,2001636.96,0,85.81,2.637,211.1096543,8.2,2010,6,24,2,18,4,0,0,,0,16,0,0,14,0,0,37.15,4789,8.93,0.166,0,0
2,2010-06-25,1939927.09,0,86.26,2.653,210.9950134,8.2,2010,6,25,2,25,4,0,0,,0,9,0,0,21,0,0,26.93,7635,7.89,0.06,1,0
2,2010-07-02,2003940.64,0,82.74,2.669,210.8803726,8.099,2010,7,26,3,2,4,0,1,Independence_Day,7,2,26,7,35,1,0,70.05,10372,14.64,0.15,0,0
2,2010-07-09,1880902.62,0,82.59,2.642,210.7657317,8.099,2010,7,27,3,9,4,0,1,Independence_Day,7,5,26,7,32,0,1,66.07,10651,12.96,0.821,0,0
2,2010-07-16,1845879.79,0,85.32,2.623,210.7577954,8.099,2010,7,28,3,16,4,0,0,,0,12,0,0,18,0,0,33.86,8363,6.95,-0.325,0,0
2,2010-07-23,1781717.71,0,87.66,2.608,210.8921319,8.099,2010,7,29,3,23,4,0,0,,0,19,0,0,11,0,0,38.36,4407,7.85,0.537,0,0
2,2010-07-30,1804246.16,0,83.49,2.64,211.0264684,8.099,2010,7,30,3,30,4,0,0,,0,25,0,0,5,0,0,28.26,5894,7.41,0.28,0,0
2,2010-08-06,1991909.98,0,89.53,2.627,211.1608049,8.099,2010,8,31,3,6,4,0,0,,0,18,0,0,12,0,0,27.81,6718,5.83,0.119,0,0
2,2010-08-13,1895601.05,0,89.05,2.692,211.2951413,8.099,2010,8,32,3,13,4,0,0,,0,11,0,0,19,0,0,26.12,6092,5.92,0.124,0,0
2,2010-08-20,1964335.23,0,88.7,2.664,211.2596586,8.099,2010,8,33,3,20,4,0,1,Raksha_Bandhan,7,4,34,8,33,1,0,61.03,7720,13.94,0.686,0,0
2,2010-08-27,1863840.49,0,87.12,2.619,211.2241759,8.099,2010,8,34,3,27,4,0,1,Raksha_Bandhan,7,3,34,8,34,0,1,63.52,9238,12.5,0.357,0,0
2,2010-09-03,1904608.09,0,81.83,2.577,211.1886931,8.099,2010,9,35,3,3,4,0,1,Labor_Day,7,3,36,9,34,1,0,65.98,10606,14.09,0.603,1,0
2,2010-09-10,1839128.83,1,79.09,2.565,211.1532104,8.099,2010,9,36,3,10,4,0,1,Janmashtami,7,1,37,9,36,1,1,64.97,8356,14.24,0.284,1,0
2,2010-09-17,1793903.6,0,82.05,2.582,211.1806415,8.099,2010,9,37,3,17,4,0,1,Janmashtami,7,0,37,9,37,0,1,67.14,8729,13.82,-0.095,0,0
2,2010-09-24,1724557.22,0,81.79,2.624,211.2552578,8.099,2010,9,38,3,24,4,0,1,Janmashtami,7,7,37,9,30,0,1,62.46,6785,14.82,0.735,1,0
2,2010-10-01,1827440.43,0,69.24,2.603,211.3298742,8.163,2010,10,39,4,1,4,0,0,,0,14,0,0,16,0,0,36.71,5553,9.64,0.931,0,0
2,2010-10-08,1849921.44,0,63.19,2.633,211.4044906,8.163,2010,10,40,4,8,4,0,0,,0,9,0,0,21,0,0,28.65,5395,6.71,0.37,0,0
2,2010-10-15,1794355.49,0,65.8,2.72,211.4713286,8.163,2010,10,41,4,15,4,0,1,Dussehra,9,2,41,10,37,1,0,85.95,11716,16.53,0.636,1,1
2,2010-10-22,1737947.64,0,68.5,2.725,211.5187208,8.163,2010,10,42,4,22,4,0,1,Dussehra,9,5,41,10,34,0,1,75.23,9923,14.54,0.531,1,0
2,2010-10-29,1802755.11,0,66.24,2.716,211.5661131,8.163,2010,10,43,4,29,4,0,1,Diwali,10,2,44,11,38,1,0,73.59,10076,15.19,0.59,1,0
2,2010-11-05,1939061.41,0,57.85,2.689,211.6135053,8.163,2010,11,44,4,5,4,0,1,Diwali,10,0,44,11,40,0,1,74.02,9185,13.97,0.581,1,0
2,2010-11-12,1916812.74,0,59.69,2.728,211.6608975,8.163,2010,11,45,4,12,4,0,1,Diwali,10,7,44,11,33,0,1,81.28,9211,16.71,0.76,1,1
2,2010-11-19,1956739.17,0,50.81,2.771,211.5470304,8.163,2010,11,46,4,19,4,0,1,Black_Friday,10,6,47,11,34,1,0,78.3,8788,17.57,-0.016,1,0
2,2010-11-26,2658725.29,1,62.98,2.735,211.4062867,8.163,2010,11,47,4,26,4,0,1,Black_Friday,10,0,47,11,40,0,1,90.35,11800,18.23,-0.068,1,1
2,2010-12-03,2015781.27,0,49.33,2.708,211.265543,8.163,2010,12,48,4,3,4,0,1,Black_Friday,10,7,47,11,33,0,1,82.3,11396,16.62,0.835,1,1
2,2010-12-10,2378726.55,0,45.5,2.843,211.1247993,8.163,2010,12,49,4,10,4,0,0,,0,14,0,0,16,0,0,35.24,4839,8.55,0.14,0,0
2,2010-12-17,2609166.75,0,47.55,2.869,211.0645458,8.163,2010,12,50,4,17,4,0,0,,0,8,0,0,22,0,0,33.97,6408,7.98,-0.096,0,0
2,2010-12-24,3436007.68,0,49.97,2.886,211.0646599,8.163,2010,12,51,4,24,4,0,1,Christmas,8,1,51,12,37,1,0,78.24,8570,14.72,0.296,1,0
2,2010-12-31,1750434.55,1,47.3,2.943,211.064774,8.163,2010,12,52,4,31,4,0,1,New_Year,7,1,52,1,36,1,1,60.52,6968,12.04,0.383,1,0
2,2011-01-07,1758050.79,0,44.69,2.976,211.0648881,8.028,2011,1,1,1,7,4,0,1,New_Year,7,6,52,1,31,0,1,66.9,11653,15.6,0.424,1,0
2,2011-01-14,1744193.58,0,33.02,2.983,211.1176713,8.028,2011,1,2,1,14,4,0,0,,0,13,0,0,17,0,0,29.83,7200,6.99,0.627,0,0
2,2011-01-21,1751384.9,0,41.4,3.016,211.4864691,8.028,2011,1,3,1,21,4,0,0,,0,20,0,0,10,0,0,22.86,2893,4.34,-0.121,0,0
2,2011-01-28,1695371.68,0,42.83,3.01,211.8552668,8.028,2011,1,4,1,28,4,0,0,,0,17,0,0,13,0,0,29.11,6042,6.34,0.429,0,0
2,2011-02-04,1929346.23,0,38.25,2.989,212.2240646,8.028,2011,2,5,1,4,4,0,0,,0,10,0,0,20,0,0,32.64,4602,5.42,0.377,1,0
2,2011-02-11,2168041.61,1,33.19,3.022,212.5928624,8.028,2011,2,6,1,11,4,0,1,Valentines_Day,6,3,7,2,33,1,0,58.05,7726,10.17,0.437,1,0
2,2011-02-18,2080884.82,0,57.83,3.045,212.9033115,8.028,2011,2,7,1,18,4,0,1,Valentines_Day,6,4,7,2,32,0,1,62.13,10625,13.79,0.729,1,0
2,2011-02-25,1833511.08,0,60.8,3.065,213.190421,8.028,2011,2,8,1,25,4,0,0,,0,11,0,0,19,0,0,30.04,3759,6.7,0.333,1,0
2,2011-03-04,1981607.78,0,57.77,3.288,213.4775305,8.028,2011,3,9,1,4,4,0,0,,0,16,0,0,14,0,0,25.82,5909,6.42,-0.177,0,0
2,2011-03-11,1879107.31,0,52.7,3.459,213.7646401,8.028,2011,3,10,1,11,4,0,0,,0,9,0,0,21,0,0,31.97,4534,8.23,0.022,0,0
2,2011-03-18,1902557.66,0,62.32,3.488,214.0156238,8.028,2011,3,11,1,18,4,0,1,Holi,8,2,11,3,36,1,0,71.85,10647,14.99,0.716,0,0
2,2011-03-25,1766162.05,0,69.42,3.473,214.2521573,8.028,2011,3,12,1,25,4,0,1,Holi,8,5,11,3,33,0,1,72.91,10073,15.59,0.421,1,0
2,2011-04-01,1800171.36,0,55.43,3.524,214.4886908,7.931,2011,4,13,2,1,4,0,0,,0,12,0,0,18,0,0,34.49,4501,7.81,0.383,1,0
2,2011-04-08,1847552.61,0,67.0,3.622,214.7252242,7.931,2011,4,14,2,8,4,0,0,,0,16,0,0,14,0,0,23.25,3005,6.7,0.549,0,0
2,2011-04-15,1856467.84,0,69.48,3.743,214.9420631,7.931,2011,4,15,2,15,4,0,0,,0,9,0,0,21,0,0,25.47,7299,7.61,0.192,0,0
2,2011-04-22,1886339.6,0,69.39,3.807,215.1096657,7.931,2011,4,16,2,22,4,0,1,Easter,6,2,16,4,34,1,0,61.79,8156,12.94,0.318,0,0
2,2011-04-29,1745545.28,0,69.21,3.81,215.2772683,7.931,2011,4,17,2,29,4,0,1,Easter,6,5,16,4,31,0,1,60.28,7098,12.61,0.284,1,0
2,2011-05-06,1837743.6,0,61.48,3.906,215.4448709,7.931,2011,5,18,2,6,4,0,0,,0,12,0,0,18,0,0,32.29,5456,7.46,0.091,0,0
2,2011-05-13,1838513.07,0,74.61,3.899,215.6124735,7.931,2011,5,19,2,13,4,0,0,,0,19,0,0,11,0,0,48.42,5933,10.09,0.07,0,0
2,2011-05-20,1688281.86,0,67.14,3.907,215.3834778,7.931,2011,5,20,2,20,4,0,0,,0,26,0,0,4,0,0,30.96,5856,6.48,0.459,0,0
2,2011-05-27,1797732.56,0,76.42,3.786,215.1544822,7.931,2011,5,21,2,27,4,0,0,,0,33,0,0,0,0,0,34.86,6933,8.67,0.024,0,0
2,2011-06-03,1933756.21,0,83.07,3.699,214.9254865,7.931,2011,6,22,2,3,4,0,0,,0,31,0,0,0,0,0,35.44,4391,7.33,0.147,0,0
2,2011-06-10,1929153.16,0,83.4,3.648,214.6964908,7.931,2011,6,23,2,10,4,0,0,,0,24,0,0,6,0,0,33.93,4058,6.99,0.434,0,0
2,2011-06-17,1953771.99,0,86.53,3.637,214.6513538,7.931,2011,6,24,2,17,4,0,0,,0,17,0,0,13,0,0,29.52,7895,7.51,0.101,0,0
2,2011-06-24,1790925.8,0,85.17,3.594,214.7441108,7.931,2011,6,25,2,24,4,0,0,,0,10,0,0,20,0,0,32.96,6692,8.24,0.067,0,0
2,2011-07-01,1866243.0,0,85.69,3.524,214.8368678,7.852,2011,7,26,3,1,4,0,1,Independence_Day,7,3,27,7,34,1,0,60.19,11012,14.77,0.811,0,0
2,2011-07-08,1853161.99,0,87.7,3.48,214.9296249,7.852,2011,7,27,3,8,4,0,1,Independence_Day,7,4,27,7,33,0,1,62.63,7345,14.12,0.898,1,0
2,2011-07-15,1785187.29,0,89.83,3.575,215.0134426,7.852,2011,7,28,3,15,4,0,0,,0,11,0,0,19,0,0,26.89,6695,6.94,0.212,0,0
2,2011-07-22,1743816.41,0,89.34,3.651,215.0749122,7.852,2011,7,29,3,22,4,0,0,,0,18,0,0,12,0,0,29.19,7822,7.52,0.698,0,0
2,2011-07-29,1680693.06,0,90.07,3.682,215.1363819,7.852,2011,7,30,3,29,4,0,0,,0,15,0,0,15,0,0,39.3,7468,8.32,0.25,0,0
2,2011-08-05,1876704.26,0,93.34,3.684,215.1978515,7.852,2011,8,31,3,5,4,0,0,,0,8,0,0,22,0,0,21.2,5465,5.59,0.463,0,0
2,2011-08-12,1812768.26,0,91.58,3.638,215.2593211,7.852,2011,8,32,3,12,4,0,1,Raksha_Bandhan,7,1,32,8,36,1,0,66.66,9932,14.28,1.0,1,0
2,2011-08-19,1844094.59,0,89.86,3.554,215.3229307,7.852,2011,8,33,3,19,4,0,1,Janmashtami,7,3,34,8,34,1,1,55.89,10283,11.08,0.361,0,0
2,2011-08-26,1821139.91,0,90.45,3.523,215.386897,7.852,2011,8,34,3,26,4,0,1,Ganesh_Chaturthi,8,4,35,9,34,1,1,65.99,8364,13.49,0.444,0,0
2,2011-09-02,1809119.7,0,89.64,3.533,215.4508632,7.852,2011,9,35,3,2,4,0,1,Labor_Day,7,1,36,9,36,1,1,68.57,11610,14.98,0.79,1,0
2,2011-09-09,1748000.65,1,77.97,3.546,215.5148295,7.852,2011,9,36,3,9,4,0,1,Labor_Day,7,4,36,9,33,0,1,62.96,9763,12.94,0.502,1,0
2,2011-09-16,1691439.52,0,78.85,3.526,215.6944378,7.852,2011,9,37,3,16,4,0,0,,0,11,0,0,19,0,0,23.03,5077,5.99,-0.082,1,0
2,2011-09-23,1669299.78,0,75.58,3.467,216.0282356,7.852,2011,9,38,3,23,4,0,0,,0,13,0,0,17,0,0,24.54,5424,6.56,0.095,1,0
2,2011-09-30,1650394.44,0,78.14,3.355,216.3620333,7.852,2011,9,39,3,30,4,0,1,Dussehra,9,6,40,10,33,1,0,74.55,10245,16.01,0.226,1,0
2,2011-10-07,1837553.43,0,69.92,3.285,216.6958311,7.441,2011,10,40,4,7,4,0,1,Dussehra,9,1,40,10,38,0,1,69.74,10051,15.98,0.657,0,0
2,2011-10-14,1743882.19,0,71.67,3.274,217.0048261,7.441,2011,10,41,4,14,4,0,0,,0,8,0,0,22,0,0,29.84,7144,6.09,0.249,0,0
2,2011-10-21,1834680.25,0,64.53,3.353,217.1650042,7.441,2011,10,42,4,21,4,0,1,Diwali,10,5,43,10,35,1,0,78.29,9397,17.52,1.0,1,0
2,2011-10-28,1769296.25,0,65.87,3.372,217.3251824,7.441,2011,10,43,4,28,4,0,1,Halloween,6,2,44,10,34,1,1,54.9,8726,11.91,0.854,0,0
2,2011-11-04,1959707.9,0,55.53,3.332,217.4853605,7.441,2011,11,44,4,4,4,0,1,Halloween,6,4,44,10,32,0,1,70.45,9495,15.22,0.405,0,0
2,2011-11-11,1920725.15,0,59.33,3.297,217.6455387,7.441,2011,11,45,4,11,4,0,0,,0,11,0,0,19,0,0,33.75,3966,8.11,0.832,0,0
2,2011-11-18,1902762.5,0,62.01,3.308,217.8670218,7.441,2011,11,46,4,18,4,0,1,Black_Friday,10,6,47,11,34,1,0,69.02,10495,14.76,0.378,0,0
2,2011-11-25,2614202.3,1,56.36,3.236,218.1130269,7.441,2011,11,47,4,25,4,0,1,Black_Friday,10,0,47,11,40,0,1,87.32,11451,16.95,0.28,1,1
2,2011-12-02,1954952.0,0,48.74,3.172,218.3590319,7.441,2011,12,48,4,2,4,0,1,Black_Friday,10,7,47,11,33,0,1,76.16,9503,16.27,0.327,1,0
2,2011-12-09,2290549.32,0,41.76,3.158,218.605037,7.441,2011,12,49,4,9,4,0,0,,0,14,0,0,16,0,0,38.77,8651,6.93,-0.151,1,0
2,2011-12-16,2432736.52,0,50.13,3.159,218.8217928,7.441,2011,12,50,4,16,4,0,0,,0,9,0,0,21,0,0,32.34,6019,9.24,0.427,0,0
2,2011-12-23,3224369.8,0,46.66,3.112,218.9995495,7.441,2011,12,51,4,23,4,0,1,Christmas,8,2,51,12,36,1,0,82.74,11980,17.1,1.0,1,1
2,2011-12-30,1874226.52,1,44.57,3.129,219.1773063,7.441,2011,12,52,4,30,4,0,1,New_Year,7,2,52,1,35,1,1,66.44,10068,14.78,1.0,1,0
2,2012-01-06,1799520.14,0,46.75,3.157,219.355063,7.057,2012,1,1,1,6,4,0,1,New_Year,7,5,52,1,32,0,1,67.39,7518,14.49,-0.015,1,0
2,2012-01-13,1744725.48,0,45.99,3.261,219.5328198,7.057,2012,1,2,1,13,4,0,0,,0,12,0,0,18,0,0,23.01,4419,5.41,0.457,0,0
2,2012-01-20,1711769.11,0,51.7,3.268,219.6258417,7.057,2012,1,3,1,20,4,0,0,,0,19,0,0,11,0,0,26.83,5970,5.56,0.658,0,0
2,2012-01-27,1660906.14,0,50.5,3.29,219.7188636,7.057,2012,1,4,1,27,4,0,0,,0,18,0,0,12,0,0,25.61,3431,5.14,0.499,0,0
2,2012-02-03,1935299.94,0,55.21,3.36,219.8118854,7.057,2012,2,5,1,3,4,0,0,,0,11,0,0,19,0,0,27.69,6452,7.04,0.01,0,0
2,2012-02-10,2103322.68,1,46.98,3.409,219.9049073,7.057,2012,2,6,1,10,4,0,1,Valentines_Day,6,4,7,2,32,1,0,70.16,11350,15.06,0.551,0,0
2,2012-02-17,2196688.46,0,43.82,3.51,220.0651993,7.057,2012,2,7,1,17,4,0,1,Valentines_Day,6,3,7,2,33,0,1,64.58,8661,13.83,0.215,1,0
2,2012-02-24,1861802.7,0,54.63,3.555,220.275944,7.057,2012,2,8,1,24,4,0,0,,0,10,0,0,20,0,0,23.97,5165,5.44,0.424,0,0
2,2012-03-02,1952555.66,0,58.79,3.63,220.4866886,7.057,2012,3,9,1,2,4,0,1,Holi,8,6,10,3,32,1,0,74.11,8214,15.49,0.161,1,0
2,2012-03-09,1937628.26,0,57.11,3.669,220.6974332,7.057,2012,3,10,1,9,4,0,1,Holi,8,1,10,3,37,0,1,79.77,12251,15.73,0.806,1,0
2,2012-03-16,1976082.13,0,63.68,3.734,220.8498468,7.057,2012,3,11,1,16,4,0,0,,0,8,0,0,22,0,0,36.27,5475,7.21,-0.013,0,0
2,2012-03-23,1790439.16,0,64.01,3.787,220.9244858,7.057,2012,3,12,1,23,4,0,0,,0,15,0,0,15,0,0,21.95,5117,4.89,0.309,0,0
2,2012-03-30,1857480.84,0,66.83,3.845,220.9991248,7.057,2012,3,13,1,30,4,0,0,,0,9,0,0,21,0,0,27.67,6895,6.02,0.124,0,0
2,2012-04-06,2129035.91,0,68.43,3.891,221.0737638,6.891,2012,4,14,2,6,4,0,1,Easter,6,2,14,4,34,1,0,68.02,9730,15.39,0.392,1,0
2,2012-04-13,1935869.1,0,68.08,3.891,221.1484028,6.891,2012,4,15,2,13,4,0,1,Easter,6,5,14,4,31,0,1,56.42,9175,10.35,0.784,0,0
2,2012-04-20,1847344.45,0,65.69,3.877,221.2021074,6.891,2012,4,16,2,20,4,0,0,,0,12,0,0,18,0,0,32.05,4373,7.06,0.658,1,0
2,2012-04-27,1764133.09,0,67.2,3.814,221.255812,6.891,2012,4,17,2,27,4,0,0,,0,19,0,0,11,0,0,32.75,4274,7.85,-0.059,1,0
2,2012-05-04,1923957.09,0,76.73,3.749,221.3095166,6.891,2012,5,18,2,4,4,0,0,,0,26,0,0,4,0,0,26.25,4539,7.97,0.256,1,0
2,2012-05-11,1917520.99,0,73.87,3.688,221.3632212,6.891,2012,5,19,2,11,4,0,0,,0,33,0,0,0,0,0,30.37,4066,6.16,-0.126,0,0
2,2012-05-18,2000940.67,0,71.27,3.63,221.380331,6.891,2012,5,20,2,18,4,0,0,,0,40,0,0,0,0,0,15.89,5710,2.9,0.062,0,0
2,2012-05-25,1912791.09,0,78.19,3.561,221.3828029,6.891,2012,5,21,2,25,4,0,0,,0,40,0,0,0,0,0,25.65,6521,6.6,-0.018,0,0
2,2012-06-01,1910092.37,0,78.38,3.501,221.3852748,6.891,2012,6,22,2,1,4,0,0,,0,33,0,0,0,0,0,29.35,4189,6.74,-0.178,0,0
2,2012-06-08,2010216.49,0,78.69,3.452,221.3877467,6.891,2012,6,23,2,8,4,0,0,,0,26,0,0,4,0,0,25.62,5409,5.65,0.518,0,0
2,2012-06-15,1962924.3,0,80.56,3.393,221.4009901,6.891,2012,6,24,2,15,4,0,0,,0,19,0,0,11,0,0,39.03,5129,8.85,0.231,1,0
2,2012-06-22,1887733.21,0,81.04,3.346,221.4411622,6.891,2012,6,25,2,22,4,0,0,,0,12,0,0,18,0,0,23.43,5492,6.31,0.036,0,0
2,2012-06-29,1881046.12,0,86.32,3.286,221.4813343,6.891,2012,6,26,2,29,4,0,1,Independence_Day,7,5,27,7,32,1,0,61.95,8741,13.51,0.533,1,0
2,2012-07-06,2041507.4,0,84.2,3.227,221.5215064,6.565,2012,7,27,3,6,4,0,1,Independence_Day,7,2,27,7,35,0,1,66.43,9958,13.92,0.909,0,0
2,2012-07-13,1830075.13,0,80.17,3.256,221.5616784,6.565,2012,7,28,3,13,4,0,0,,0,9,0,0,21,0,0,36.68,5042,9.29,0.508,0,0
2,2012-07-20,1819666.46,0,83.23,3.311,221.5701123,6.565,2012,7,29,3,20,4,0,0,,0,13,0,0,17,0,0,22.67,6046,5.5,0.367,1,0
2,2012-07-27,1757923.88,0,86.37,3.407,221.5785461,6.565,2012,7,30,3,27,4,0,1,Raksha_Bandhan,7,6,31,8,31,1,0,68.38,10322,14.04,0.349,1,0
2,2012-08-03,1946104.64,0,90.22,3.417,221.5869799,6.565,2012,8,31,3,3,4,0,1,Janmashtami,7,1,32,8,36,1,1,64.82,9160,14.03,0.586,0,0
2,2012-08-10,1866719.96,0,88.55,3.494,221.5954138,6.565,2012,8,32,3,10,4,0,1,Janmashtami,7,0,32,8,37,0,0,59.18,10225,10.98,0.223,1,0
2,2012-08-17,1928016.01,0,84.79,3.571,221.6751459,6.565,2012,8,33,3,17,4,0,1,Janmashtami,7,7,32,8,30,0,1,66.81,7788,14.31,0.524,1,0
2,2012-08-24,1876788.15,0,76.91,3.62,221.8083518,6.565,2012,8,34,3,24,4,0,0,,0,10,0,0,20,0,0,31.18,4252,6.62,0.493,1,0
2,2012-08-31,1947083.3,0,82.64,3.638,221.9415576,6.565,2012,8,35,3,31,4,0,1,Labor_Day,7,3,36,9,34,1,0,61.89,9416,11.43,0.899,1,0
2,2012-09-07,1898777.07,1,87.65,3.73,222.0747635,6.565,2012,9,36,3,7,4,0,1,Labor_Day,7,4,36,9,33,0,1,64.6,8033,13.7,0.357,1,0
2,2012-09-14,1814806.63,0,75.88,3.717,222.2174395,6.565,2012,9,37,3,14,4,0,1,Ganesh_Chaturthi,8,5,38,9,33,1,0,66.34,9048,13.15,0.85,1,0
2,2012-09-21,1829415.67,0,71.09,3.721,222.4169362,6.565,2012,9,38,3,21,4,0,1,Ganesh_Chaturthi,8,2,38,9,36,0,1,68.9,7978,12.48,0.788,1,0
2,2012-09-28,1746470.56,0,79.45,3.666,222.6164329,6.565,2012,9,39,3,28,4,0,0,,0,9,0,0,21,0,0,32.02,6933,6.21,0.128,0,0
2,2012-10-05,1998321.04,0,70.27,3.617,222.8159296,6.17,2012,10,40,4,5,4,0,0,,0,16,0,0,14,0,0,39.18,6722,10.13,0.424,1,0
2,2012-10-12,1900745.13,0,60.97,3.601,223.0154263,6.17,2012,10,41,4,12,4,0,0,,0,12,0,0,18,0,0,24.49,6787,5.1,0.568,0,0
2,2012-10-19,1847990.41,0,68.08,3.594,223.0598077,6.17,2012,10,42,4,19,4,0,1,Dussehra,9,5,43,10,34,1,0,83.69,10842,17.22,0.905,1,1
2,2012-10-26,1834458.35,0,69.79,3.506,223.0783366,6.17,2012,10,43,4,26,4,0,1,Halloween,6,2,44,10,34,1,1,49.32,7487,9.29,0.184,1,0
3,2010-02-05,461622.22,0,45.71,2.572,214.4248812,7.368,2010,2,5,1,5,4,0,0,,0,9,0,0,21,0,0,14.33,5413,5.82,0.117,0,0
3,2010-02-12,420728.96,1,47.93,2.548,214.5747916,7.368,2010,2,6,1,12,4,0,1,Valentines_Day,6,2,6,2,34,1,0,46.45,7224,9.89,0.62,1,0
3,2010-02-19,421642.19,0,47.07,2.514,214.6198868,7.368,2010,2,7,1,19,4,0,1,Valentines_Day,6,5,6,2,31,0,1,44.98,8050,8.86,0.259,0,0
3,2010-02-26,407204.86,0,52.05,2.561,214.6475127,7.368,2010,2,8,1,26,4,0,1,Holi,8,3,9,3,35,1,0,50.12,9994,11.41,1.0,0,0
3,2010-03-05,415202.04,0,53.04,2.625,214.6751386,7.368,2010,3,9,1,5,4,0,1,Holi,8,4,9,3,34,0,1,52.21,6972,12.97,0.694,1,0
3,2010-03-12,384200.69,0,63.08,2.667,214.7027646,7.368,2010,3,10,1,12,4,0,0,,0,11,0,0,19,0,0,11.85,5480,2.84,0.064,0,0
3,2010-03-19,375328.59,0,60.42,2.72,214.5301219,7.368,2010,3,11,1,19,4,0,0,,0,16,0,0,14,0,0,11.29,5451,2.44,0.045,0,0
3,2010-03-26,359949.27,0,57.06,2.732,214.3241011,7.368,2010,3,12,1,26,4,0,0,,0,9,0,0,21,0,0,18.08,6610,6.73,-0.009,0,0
3,2010-04-02,423294.4,0,65.56,2.719,214.1180803,7.343,2010,4,13,2,2,4,0,1,Easter,6,2,13,4,34,1,0,45.36,8425,9.5,0.712,1,0
3,2010-04-09,415870.28,0,68.0,2.77,213.9120595,7.343,2010,4,14,2,9,4,0,1,Easter,6,5,13,4,31,0,1,40.21,6301,8.4,0.747,0,0
3,2010-04-16,354993.26,0,66.98,2.808,213.7726889,7.343,2010,4,15,2,16,4,0,0,,0,12,0,0,18,0,0,18.27,4931,2.33,0.001,0,0
3,2010-04-23,339976.65,0,67.87,2.795,213.7221852,7.343,2010,4,16,2,23,4,0,0,,0,19,0,0,11,0,0,15.24,5712,3.86,0.641,0,0
3,2010-04-30,361248.39,0,70.24,2.78,213.6716815,7.343,2010,4,17,2,30,4,0,0,,0,26,0,0,4,0,0,17.91,4015,3.05,0.084,0,0
3,2010-05-07,399323.86,0,73.47,2.835,213.6211778,7.343,2010,5,18,2,7,4,0,0,,0,33,0,0,0,0,0,17.44,5028,3.75,-0.039,0,0
3,2010-05-14,384357.94,0,77.18,2.854,213.6196139,7.343,2010,5,19,2,14,4,0,0,,0,40,0,0,0,0,0,10.23,5242,1.0,0.343,1,0
3,2010-05-21,343763.17,0,75.81,2.826,213.9116886,7.343,2010,5,20,2,21,4,0,0,,0,44,0,0,0,0,0,11.09,3286,4.34,-0.16,0,0
3,2010-05-28,350089.23,0,78.6,2.759,214.2037634,7.343,2010,5,21,2,28,4,0,0,,0,37,0,0,0,0,0,17.48,2696,2.85,-0.21,0,0
3,2010-06-04,396968.8,0,78.53,2.705,214.4958382,7.343,2010,6,22,2,4,4,0,0,,0,30,0,0,0,0,0,17.32,2313,2.35,-0.086,0,0
3,2010-06-11,355017.09,0,82.1,2.668,214.787913,7.343,2010,6,23,2,11,4,0,0,,0,23,0,0,7,0,0,13.82,3288,2.72,-0.036,0,0
3,2010-06-18,364076.85,0,83.52,2.637,214.7858259,7.343,2010,6,24,2,18,4,0,0,,0,16,0,0,14,0,0,14.59,3439,5.02,0.425,0,0
3,2010-06-25,357346.48,0,83.79,2.653,214.6660741,7.343,2010,6,25,2,25,4,0,0,,0,9,0,0,21,0,0,20.12,3591,4.38,-0.189,0,0
